Min °C,Max °C,Rain(mm),Max wind gust Spd - km/h,Temp °C- 9:00AM,RH -% 9:00AM,Spd - 9:00AM - km/h,MSLP- hPa - 9:00AM,Temp °C- 3:00PM,RH -% 3:00PM,Spd - 3:00PM - km/h,MSLP- hPa - 3:00PM,RainTomorrow,State_NSW,State_NT,State_QLD,State_SA,State_TAS,State_VIC,State_WA,Month_August,Month_December,Month_February,Month_January,Month_July,Month_June,Month_March,Month_May,Month_November,Month_October,Month_September
17.7,23.5,0.0,52.0,18.0,99.0,9.0,1006.6,18.9,67.0,33.0,1007.6,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
13.1,19.0,27.0,98.0,14.0,90.0,24.0,993.9,16.3,82.0,50.0,992.3,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
14.8,21.6,0.0,26.0,17.0,90.0,7.0,1012.0,19.1,88.0,17.0,1009.8,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
15.5,22.1,0.0,28.0,18.2,67.0,15.0,1019.6,19.1,71.0,17.0,1017.6,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
14.8,24.3,0.0,50.0,20.4,67.0,20.0,1018.6,22.2,73.0,28.0,1016.6,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
14.0,20.9,0.0,39.0,17.2,63.0,9.0,1006.5,19.7,75.0,26.0,1005.2,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
13.2,21.4,0.0,52.0,16.7,71.0,28.0,1013.0,20.5,69.0,39.0,1011.5,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
7.9,21.4,0.0,59.0,15.6,68.0,24.0,1014.0,18.6,67.0,44.0,1012.3,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
12.9,21.2,0.0,28.0,18.3,79.0,7.0,1019.8,19.7,78.0,22.0,1019.1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
17.4,23.5,0.0,41.0,21.0,71.0,17.0,1014.1,20.9,80.0,20.0,1011.1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
11.8,22.9,0.0,48.0,15.9,77.0,13.0,1005.7,20.4,72.0,35.0,999.0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
14.5,20.8,0.0,48.0,17.3,80.0,28.0,1015.2,19.8,76.0,31.0,1014.3,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
4.3,13.9,0.0,41.0,11.0,82.0,31.0,1025.9,13.3,83.0,31.0,1022.8,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
7.0,12.5,5.2,48.0,7.5,94.0,20.0,1028.3,9.5,97.0,20.0,1024.3,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
7.0,15.4,0.0,41.0,9.5,97.0,13.0,1027.0,13.7,90.0,28.0,1023.1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2.5,12.4,1.0,39.0,6.8,84.0,9.0,1021.7,12.1,54.0,20.0,1022.7,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
9.6,14.2,5.0,44.0,12.8,84.0,28.0,1002.5,13.2,89.0,17.0,1004.4,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.5,12.8,0.0,24.0,2.2,96.0,15.0,1029.1,12.2,67.0,13.0,1028.1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
11.5,14.4,6.8,56.0,13.1,91.0,33.0,1009.8,14.2,85.0,31.0,1009.3,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
7.6,12.9,0.4,19.0,9.3,99.0,13.0,1005.3,12.7,85.0,2.0,1004.5,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
5.6,11.9,0.0,30.0,6.6,84.0,20.0,1025.8,10.8,64.0,9.0,1022.8,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
6.7,14.5,5.8,43.0,10.8,100.0,11.0,1017.9,13.5,92.0,30.0,1012.7,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
9.5,12.8,1.8,39.0,10.3,96.0,15.0,1018.1,12.6,90.0,9.0,1015.2,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1.6,12.2,0.2,24.0,3.8,92.0,7.0,1029.1,11.6,64.0,6.0,1028.1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0.1,11.6,0.0,22.0,2.8,88.0,15.0,1026.3,10.7,65.0,9.0,1025.2,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
9.9,13.7,2.4,72.0,11.7,80.0,30.0,1005.1,12.9,94.0,44.0,1003.6,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
6.4,14.4,4.8,24.0,7.6,99.0,15.0,1011.8,13.7,75.0,7.0,1009.2,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1.8,23.0,0.0,37.0,3.1,98.0,17.0,1030.3,21.6,51.0,19.0,1015.3,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1.4,13.2,0.0,26.0,4.3,89.0,15.0,1033.4,11.8,72.0,9.0,1029.9,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
6.8,13.6,0.0,41.0,11.3,94.0,11.0,1022.5,13.5,81.0,7.0,1023.1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
4.0,13.2,0.0,28.0,7.0,88.0,15.0,1036.3,12.9,80.0,15.0,1032.1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
11.0,14.4,2.6,48.0,12.4,99.0,26.0,1014.9,13.4,66.0,22.0,1013.4,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
5.3,14.7,0.6,56.0,12.9,79.0,28.0,1012.2,13.5,83.0,43.0,1009.1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.2,12.5,0.2,31.0,4.2,98.0,13.0,1032.2,12.0,67.0,19.0,1029.2,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
12.2,14.4,2.2,78.0,13.0,86.0,41.0,1010.8,12.7,60.0,50.0,1011.3,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
6.1,16.3,0.2,43.0,8.8,99.0,13.0,1013.3,15.6,71.0,9.0,1014.0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
3.9,14.3,0.0,54.0,9.5,58.0,22.0,1025.4,13.1,46.0,13.0,1028.5,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
3.8,13.8,0.0,48.0,6.9,99.0,7.0,1027.1,12.1,80.0,22.0,1022.7,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1.4,11.8,0.4,22.0,4.8,87.0,9.0,1034.0,11.3,63.0,11.0,1034.4,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
12.0,23.0,0.0,37.0,16.6,68.0,13.0,1018.0,21.6,51.0,19.0,1015.3,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
12.7,23.6,30.0,41.0,17.5,72.0,6.0,1009.7,23.0,61.0,20.0,1011.2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
14.6,18.2,0.0,50.0,17.0,98.0,7.0,1012.5,17.3,91.0,22.0,1008.4,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
13.1,20.9,18.4,56.0,15.9,79.0,35.0,1008.5,18.3,77.0,35.0,1005.9,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
10.5,20.0,0.0,24.0,13.3,86.0,15.0,1028.1,19.3,64.0,15.0,1026.1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
11.6,19.3,8.0,56.0,14.4,56.0,20.0,1009.0,18.1,37.0,28.0,1012.8,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
10.4,18.8,0.0,30.0,12.5,71.0,13.0,1025.0,17.0,67.0,22.0,1024.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
10.3,19.9,0.0,31.0,14.7,78.0,13.0,1030.9,18.7,67.0,24.0,1029.5,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
4.5,16.9,0.0,28.0,9.2,80.0,15.0,1028.1,16.2,52.0,20.0,1026.6,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
13.8,19.0,17.9,56.0,15.5,79.0,28.0,1009.2,15.7,96.0,35.0,1008.9,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
12.4,19.0,0.0,35.0,14.9,60.0,13.0,1023.8,18.3,55.0,17.0,1024.6,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
4.7,18.6,6.2,33.0,10.7,64.0,9.0,1023.0,16.4,43.0,13.0,1022.1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
9.3,19.2,2.0,30.0,14.1,76.0,20.0,1020.2,17.8,75.0,20.0,1019.5,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
13.2,21.1,0.0,35.0,16.6,91.0,15.0,1023.6,20.4,76.0,26.0,1020.5,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
11.9,18.5,0.0,37.0,12.9,98.0,13.0,1010.3,17.6,81.0,11.0,1007.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
8.3,18.8,0.0,37.0,11.7,73.0,11.0,1027.1,17.1,54.0,22.0,1023.7,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
7.4,19.1,0.0,28.0,13.0,73.0,7.0,1024.9,18.3,50.0,20.0,1024.7,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
10.0,20.4,0.0,50.0,13.8,68.0,24.0,1018.8,19.7,45.0,26.0,1019.8,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
15.2,20.3,0.0,41.0,17.6,87.0,9.0,1013.8,17.2,99.0,19.0,1010.4,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
14.9,18.5,18.0,43.0,16.9,99.0,24.0,1005.0,18.2,100.0,20.0,1001.4,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
12.4,22.7,1.0,31.0,16.4,78.0,19.0,1022.2,20.8,82.0,24.0,1019.4,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
12.3,19.7,0.4,30.0,14.8,99.0,2.0,1017.9,18.3,83.0,7.0,1015.7,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
7.1,17.6,0.0,31.0,10.6,74.0,24.0,1029.9,15.9,55.0,13.0,1029.4,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
7.2,19.4,0.0,37.0,13.2,61.0,9.0,1019.6,18.4,54.0,20.0,1019.7,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
11.5,18.8,0.0,52.0,13.3,87.0,11.0,1025.1,18.0,64.0,19.0,1023.3,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
10.2,20.6,0.0,24.0,14.0,82.0,17.0,1027.6,20.1,73.0,13.0,1024.5,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
6.8,17.6,0.0,24.0,11.0,82.0,17.0,1025.0,16.2,63.0,15.0,1022.4,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
9.3,18.7,0.0,46.0,13.5,85.0,11.0,1015.4,17.0,77.0,24.0,1014.9,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
12.2,21.2,0.0,44.0,16.4,68.0,17.0,1022.0,19.3,66.0,33.0,1018.5,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
10.2,20.5,0.0,26.0,15.3,76.0,13.0,1024.9,19.7,59.0,20.0,1023.5,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
14.0,19.4,0.0,39.0,16.8,89.0,11.0,1018.3,18.4,87.0,13.0,1017.4,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
7.9,20.8,0.0,41.0,11.4,78.0,13.0,1021.7,19.8,42.0,28.0,1020.6,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
6.6,14.5,4.0,56.0,8.9,99.0,13.0,990.0,13.8,68.0,11.0,987.3,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
12.2,15.8,1.4,56.0,14.1,80.0,26.0,1009.1,15.0,78.0,28.0,1008.8,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
5.3,14.9,0.0,39.0,8.7,99.0,7.0,1029.9,14.7,77.0,30.0,1028.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1.5,14.0,0.0,24.0,5.7,90.0,11.0,1020.9,13.3,56.0,6.0,1018.2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
9.0,15.9,0.2,41.0,13.9,94.0,26.0,1023.7,14.5,85.0,31.0,1022.8,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
4.1,17.1,0.0,24.0,10.6,82.0,9.0,1025.6,16.5,67.0,15.0,1024.7,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
5.2,16.6,0.0,41.0,12.1,91.0,17.0,1022.7,14.6,78.0,35.0,1021.2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
8.4,16.1,0.0,26.0,11.3,99.0,11.0,1032.2,14.4,77.0,15.0,1029.2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3.3,12.7,0.2,33.0,5.7,87.0,24.0,1028.6,11.8,67.0,7.0,1027.6,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
8.1,13.2,0.0,70.0,11.2,65.0,35.0,990.4,12.9,57.0,31.0,995.6,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
12.2,13.7,17.4,63.0,13.0,89.0,26.0,1001.7,12.2,68.0,19.0,1002.6,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
7.5,14.7,0.0,33.0,10.9,87.0,7.0,1030.1,14.1,74.0,24.0,1028.1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2.7,14.5,0.0,24.0,6.1,89.0,22.0,1018.0,13.1,68.0,15.0,1015.3,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
13.0,15.6,0.0,57.0,14.4,82.0,37.0,1021.3,14.7,72.0,39.0,1015.6,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
7.5,14.3,0.0,50.0,10.1,66.0,20.0,1017.7,13.7,56.0,19.0,1017.9,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3.6,13.7,0.0,41.0,10.0,67.0,11.0,1016.9,12.2,64.0,24.0,1018.3,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
7.6,16.2,0.0,33.0,13.7,81.0,19.0,1030.7,15.5,86.0,24.0,1029.5,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2.9,13.8,0.0,30.0,6.6,86.0,15.0,1023.1,13.6,61.0,13.0,1022.7,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
10.9,14.3,3.4,72.0,12.0,81.0,20.0,1009.3,12.4,80.0,24.0,1007.1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
9.4,17.5,0.0,48.0,14.2,99.0,13.0,1014.5,16.7,76.0,11.0,1007.9,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
4.1,14.9,0.0,41.0,9.6,83.0,9.0,1027.6,13.7,79.0,30.0,1026.5,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
4.3,13.4,12.0,37.0,9.0,77.0,13.0,1014.4,12.0,64.0,15.0,1014.4,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
9.7,14.8,2.8,41.0,12.4,97.0,17.0,1018.5,14.1,86.0,30.0,1017.6,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
7.1,15.1,0.0,46.0,11.0,89.0,13.0,1028.8,14.5,85.0,35.0,1025.7,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
12.0,15.5,5.2,70.0,14.7,77.0,46.0,1018.3,13.4,92.0,41.0,1015.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
11.2,15.9,0.0,46.0,13.2,98.0,13.0,1023.9,14.8,89.0,15.0,1019.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3.6,11.3,0.0,30.0,6.1,91.0,17.0,1029.7,10.4,79.0,19.0,1026.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
10.4,16.4,0.0,37.0,13.2,93.0,4.0,1024.3,15.2,81.0,24.0,1020.5,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
4.7,13.9,1.4,48.0,9.9,72.0,22.0,1021.3,12.6,56.0,24.0,1021.9,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
11.6,14.8,2.6,70.0,12.8,94.0,41.0,1006.7,13.1,70.0,35.0,1005.7,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
12.6,22.1,0.0,59.0,18.3,69.0,20.0,1028.2,19.8,73.0,33.0,1026.3,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
13.0,24.7,0.0,67.0,18.2,45.0,20.0,1011.0,24.2,22.0,39.0,1005.8,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
12.6,24.4,0.0,37.0,16.6,72.0,9.0,1024.2,21.8,60.0,31.0,1019.1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
13.8,22.2,0.0,52.0,17.0,47.0,26.0,1024.5,19.6,62.0,39.0,1022.6,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
13.4,22.0,0.2,37.0,18.7,68.0,26.0,1020.9,20.3,69.0,26.0,1018.0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
12.9,21.8,0.0,20.0,17.7,76.0,7.0,1026.2,20.6,65.0,13.0,1023.2,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
10.1,20.1,0.0,48.0,13.7,35.0,17.0,1018.5,18.1,50.0,15.0,1017.9,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
14.7,27.3,0.0,54.0,18.9,75.0,15.0,1016.9,27.1,28.0,30.0,1012.2,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
